,Home Team,Away Team,Score,Half Time Score,Match Excitement,Home Team Rating,Away Team Rating,Home Team Possession %,Away Team Possession %,Home Team Off Target Shots,Home Team On Target Shots,Home Team Total Shots,Home Team Blocked Shots,Home Team Corners,Home Team Throw Ins,Home Team Pass Success %,Home Team Aerials Won,Home Team Clearances,Home Team Fouls,Home Team Yellow Cards,Home Team Second Yellow Cards,Home Team Red Cards,Away Team Off Target Shots,Away Team On Target Shots,Away Team Total Shots,Away Team Blocked Shots,Away Team Corners,Away Team Throw Ins,Away Team Pass Success %,Away Team Aerials Won,Away Team Clearances,Away Team Fouls,Away Team Yellow Cards,Away Team Second Yellow Cards,Away Team Red Cards,Home Team Goals Scored,Away Team Goals Scored,Home Team Goals Conceeded,Away Team Goals Conceeded,year
1503,LEICESTER CITY,WEST HAM,0-2,0-1,4.3,5.8,7.4,54,46,4.0,2.0,13.0,7.0,8.0,21.0,79.0,17.0,26.0,8.0,1.0,0.0,0.0,3.0,3.0,13.0,7.0,3.0,35.0,74.0,22.0,36.0,9.0,2.0,0.0,0.0,0,2,2,0,2017
1504,WATFORD,NEWCASTLE,2-1,2-0,6.0,6.9,5.1,39,61,1.0,8.0,11.0,2.0,2.0,16.0,75.0,17.0,41.0,9.0,2.0,0.0,0.0,4.0,1.0,9.0,4.0,5.0,25.0,82.0,25.0,16.0,11.0,1.0,0.0,0.0,2,1,1,2,2017
1505,BOURNEMOUTH,SWANSEA,1-0,1-0,3.5,6.8,5.8,45,55,6.0,5.0,13.0,2.0,11.0,21.0,76.0,32.0,45.0,10.0,1.0,0.0,0.0,6.0,3.0,12.0,3.0,6.0,24.0,73.0,23.0,23.0,10.0,4.0,0.0,0.0,1,0,0,1,2017
1506,EVERTON,SOUTHAMPTON,1-1,0-0,4.8,6.0,6.1,54,46,5.0,3.0,9.0,1.0,3.0,27.0,78.0,31.0,19.0,14.0,2.0,0.0,0.0,2.0,5.0,11.0,4.0,4.0,21.0,74.0,22.0,29.0,12.0,5.0,1.0,0.0,1,1,1,1,2017
1507,MAN CITY,HUDDERSFIELD,0-0,0-0,2.3,6.3,6.5,79,21,10.0,2.0,15.0,3.0,10.0,37.0,88.0,15.0,9.0,9.0,0.0,0.0,0.0,2.0,3.0,5.0,1.0,1.0,23.0,56.0,20.0,55.0,4.0,3.0,0.0,0.0,0,0,0,0,2017
1508,ARSENAL,BURNLEY,5-0,2-0,6.0,8.9,4.5,64,36,5.0,8.0,16.0,3.0,4.0,14.0,89.0,11.0,20.0,6.0,0.0,0.0,0.0,2.0,2.0,6.0,2.0,5.0,14.0,80.0,16.0,23.0,7.0,1.0,0.0,0.0,5,0,0,5,2017
1509,CHELSEA,LIVERPOOL,1-0,1-0,3.5,6.8,6.1,32,68,6.0,4.0,12.0,2.0,3.0,20.0,71.0,20.0,37.0,12.0,3.0,0.0,0.0,5.0,5.0,10.0,0.0,1.0,30.0,88.0,18.0,10.0,9.0,2.0,0.0,0.0,1,0,0,1,2017
1510,MAN UTD,WATFORD,1-0,1-0,2.9,6.7,6.5,51,49,4.0,1.0,7.0,2.0,6.0,23.0,80.0,11.0,23.0,6.0,4.0,0.0,0.0,3.0,3.0,7.0,1.0,5.0,17.0,83.0,13.0,24.0,11.0,0.0,0.0,0.0,1,0,0,1,2017
1511,BURNLEY,BOURNEMOUTH,1-2,1-0,5.8,5.5,6.6,51,49,5.0,4.0,10.0,1.0,7.0,22.0,73.0,22.0,17.0,14.0,0.0,0.0,0.0,5.0,5.0,16.0,6.0,8.0,25.0,76.0,18.0,33.0,9.0,0.0,0.0,0.0,1,2,2,1,2017
1512,HUDDERSFIELD,ARSENAL,0-1,0-1,3.8,6.1,6.8,45,55,11.0,3.0,19.0,5.0,7.0,23.0,77.0,23.0,19.0,11.0,1.0,0.0,0.0,3.0,4.0,9.0,2.0,4.0,27.0,80.0,13.0,36.0,7.0,0.0,0.0,0.0,0,1,1,0,2017
1513,WEST HAM,EVERTON,3-1,1-0,6.7,6.6,5.9,57,43,5.0,4.0,15.0,6.0,6.0,15.0,83.0,22.0,20.0,10.0,0.0,0.0,0.0,3.0,7.0,14.0,4.0,6.0,11.0,78.0,14.0,21.0,13.0,1.0,0.0,0.0,3,1,1,3,2017
1514,SOUTHAMPTON,MAN CITY,0-1,0-0,4.1,5.9,6.8,30,70,5.0,3.0,8.0,0.0,1.0,21.0,67.0,17.0,30.0,8.0,3.0,0.0,0.0,5.0,2.0,13.0,6.0,12.0,20.0,87.0,18.0,21.0,10.0,2.0,0.0,0.0,0,1,1,0,2017
1515,CRYSTAL PALACE,WEST BROM,2-0,0-0,3.8,8.0,5.7,59,41,4.0,5.0,11.0,2.0,4.0,27.0,87.0,13.0,18.0,10.0,2.0,0.0,0.0,6.0,1.0,7.0,0.0,2.0,17.0,79.0,12.0,14.0,11.0,3.0,0.0,0.0,2,0,0,2,2017
1516,LIVERPOOL,BRIGHTON,4-0,2-0,5.5,8.9,4.2,72,28,5.0,11.0,22.0,6.0,7.0,21.0,89.0,17.0,7.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,3.0,13.0,71.0,10.0,30.0,6.0,0.0,0.0,0.0,4,0,0,4,2017
1517,SWANSEA,STOKE,1-2,1-2,6.8,6.2,6.2,58,42,5.0,11.0,27.0,11.0,6.0,18.0,87.0,11.0,4.0,12.0,1.0,0.0,0.0,2.0,5.0,8.0,1.0,0.0,11.0,81.0,22.0,43.0,9.0,2.0,0.0,0.0,1,2,2,1,2017
1518,NEWCASTLE,CHELSEA,3-0,1-0,5.0,8.0,5.8,42,58,5.0,6.0,16.0,5.0,4.0,20.0,78.0,11.0,10.0,11.0,0.0,0.0,0.0,3.0,2.0,6.0,1.0,2.0,20.0,85.0,25.0,37.0,10.0,1.0,0.0,0.0,3,0,0,3,2017
1519,TOTTENHAM,LEICESTER CITY,5-4,1-2,9.5,6.4,6.1,64,36,5.0,6.0,14.0,3.0,4.0,26.0,82.0,10.0,17.0,9.0,1.0,0.0,0.0,7.0,9.0,17.0,1.0,4.0,17.0,73.0,15.0,19.0,13.0,2.0,0.0,0.0,5,4,4,5,2017
1520,MAN UTD,LEICESTER CITY,2-1,1-0,6.4,7.4,5.6,46,54,1.0,6.0,8.0,1.0,2.0,20.0,82.0,10.0,37.0,11.0,2.0,0.0,0.0,3.0,4.0,13.0,6.0,5.0,18.0,83.0,13.0,14.0,8.0,1.0,0.0,0.0,2,1,1,2,2018
1521,NEWCASTLE,TOTTENHAM,1-2,1-2,6.0,5.8,7.0,40,60,8.0,2.0,15.0,5.0,3.0,36.0,69.0,33.0,17.0,11.0,2.0,0.0,0.0,7.0,5.0,15.0,3.0,5.0,24.0,82.0,21.0,43.0,12.0,2.0,0.0,0.0,1,2,2,1,2018
1522,HUDDERSFIELD,CHELSEA,0-3,0-2,5.5,5.1,8.2,37,63,4.0,1.0,6.0,1.0,2.0,23.0,76.0,22.0,13.0,9.0,2.0,0.0,0.0,3.0,4.0,13.0,6.0,5.0,30.0,88.0,17.0,21.0,8.0,1.0,0.0,0.0,0,3,3,0,2018
1523,WATFORD,BRIGHTON,2-0,1-0,4.1,6.7,5.5,53,47,9.0,5.0,19.0,5.0,8.0,16.0,75.0,16.0,11.0,10.0,2.0,0.0,0.0,5.0,0.0,6.0,1.0,2.0,19.0,77.0,24.0,26.0,16.0,2.0,0.0,0.0,2,0,0,2,2018
1524,BOURNEMOUTH,CARDIFF,2-0,1-0,4.5,6.9,5.2,63,37,6.0,4.0,12.0,2.0,7.0,31.0,79.0,32.0,37.0,11.0,1.0,0.0,0.0,5.0,1.0,10.0,4.0,4.0,20.0,61.0,31.0,30.0,9.0,1.0,0.0,0.0,2,0,0,2,2018
1525,FULHAM,CRYSTAL PALACE,0-2,0-1,5.4,5.7,7.8,66,34,4.0,6.0,15.0,5.0,5.0,16.0,88.0,10.0,22.0,9.0,1.0,0.0,0.0,0.0,10.0,12.0,2.0,5.0,25.0,74.0,20.0,30.0,11.0,2.0,0.0,0.0,0,2,2,0,2018
1526,WOLVES,EVERTON,2-2,1-1,7.2,6.1,6.4,57,43,5.0,4.0,11.0,2.0,3.0,31.0,83.0,21.0,23.0,8.0,0.0,0.0,0.0,3.0,5.0,8.0,0.0,6.0,19.0,75.0,24.0,28.0,7.0,1.0,0.0,1.0,2,2,2,2,2018
1527,SOUTHAMPTON,BURNLEY,0-0,0-0,3.3,6.1,6.4,48,52,6.0,3.0,18.0,9.0,8.0,23.0,76.0,25.0,31.0,10.0,0.0,0.0,0.0,6.0,6.0,16.0,4.0,5.0,15.0,76.0,28.0,35.0,9.0,1.0,0.0,0.0,0,0,0,0,2018
1528,LIVERPOOL,WEST HAM,4-0,2-0,6.0,8.5,4.9,65,35,7.0,8.0,18.0,3.0,5.0,12.0,90.0,7.0,8.0,14.0,1.0,0.0,0.0,2.0,2.0,5.0,1.0,4.0,19.0,83.0,10.0,20.0,9.0,2.0,0.0,0.0,4,0,0,4,2018
1529,ARSENAL,MAN CITY,0-2,0-1,4.9,5.4,7.4,42,58,4.0,3.0,9.0,2.0,2.0,16.0,80.0,14.0,23.0,11.0,2.0,0.0,0.0,5.0,8.0,17.0,4.0,9.0,20.0,84.0,8.0,9.0,14.0,2.0,0.0,0.0,0,2,2,0,2018
1530,CARDIFF,NEWCASTLE,0-0,0-0,2.9,5.7,5.9,51,49,6.0,1.0,12.0,5.0,5.0,27.0,64.0,34.0,41.0,14.0,2.0,0.0,0.0,1.0,6.0,12.0,5.0,5.0,25.0,60.0,33.0,25.0,16.0,2.0,0.0,1.0,0,0,0,0,2018
1531,TOTTENHAM,FULHAM,3-1,1-0,7.0,7.7,5.0,60,40,10.0,11.0,25.0,4.0,5.0,25.0,89.0,14.0,8.0,9.0,0.0,0.0,0.0,5.0,3.0,10.0,2.0,2.0,12.0,82.0,7.0,39.0,5.0,0.0,0.0,0.0,3,1,1,3,2018
1532,EVERTON,SOUTHAMPTON,2-1,2-0,5.9,7.2,5.0,58,42,3.0,7.0,13.0,3.0,2.0,22.0,74.0,22.0,18.0,8.0,0.0,0.0,0.0,6.0,4.0,15.0,5.0,5.0,28.0,62.0,31.0,23.0,20.0,5.0,0.0,0.0,2,1,1,2,2018
1533,WEST HAM,BOURNEMOUTH,1-2,1-0,5.7,5.5,6.5,61,39,3.0,5.0,11.0,3.0,6.0,20.0,81.0,26.0,18.0,14.0,6.0,0.0,0.0,3.0,5.0,12.0,4.0,4.0,19.0,77.0,19.0,31.0,10.0,2.0,0.0,0.0,1,2,2,1,2018
1534,LEICESTER CITY,WOLVES,2-0,2-0,4.8,6.8,5.9,43,57,2.0,2.0,6.0,2.0,1.0,17.0,83.0,18.0,33.0,10.0,2.0,0.0,1.0,7.0,3.0,11.0,1.0,9.0,27.0,81.0,19.0,15.0,8.0,1.0,0.0,0.0,2,0,0,2,2018
1535,CHELSEA,ARSENAL,3-2,2-2,9.4,7.4,5.3,62,38,7.0,11.0,24.0,6.0,5.0,21.0,89.0,15.0,11.0,12.0,0.0,0.0,0.0,6.0,6.0,15.0,3.0,1.0,17.0,82.0,12.0,22.0,9.0,2.0,0.0,0.0,3,2,2,3,2018
1536,MAN CITY,HUDDERSFIELD,6-1,3-1,7.9,9.4,3.5,77,23,9.0,14.0,32.0,9.0,10.0,15.0,93.0,17.0,24.0,9.0,0.0,0.0,0.0,2.0,1.0,5.0,2.0,3.0,11.0,65.0,19.0,29.0,4.0,2.0,0.0,0.0,6,1,1,6,2018
1537,BURNLEY,WATFORD,1-3,1-1,5.4,4.9,7.2,58,42,3.0,3.0,8.0,2.0,5.0,23.0,75.0,32.0,21.0,8.0,1.0,0.0,0.0,0.0,6.0,9.0,3.0,2.0,25.0,68.0,26.0,29.0,19.0,2.0,0.0,0.0,1,3,3,1,2018
1538,BRIGHTON,MAN UTD,3-2,3-1,7.2,6.5,5.5,33,67,3.0,3.0,6.0,0.0,3.0,23.0,65.0,12.0,16.0,16.0,1.0,0.0,0.0,4.0,3.0,9.0,2.0,5.0,27.0,85.0,23.0,18.0,13.0,1.0,0.0,0.0,3,2,2,3,2018
1539,CRYSTAL PALACE,LIVERPOOL,0-2,0-1,5.3,5.2,7.4,37,63,5.0,2.0,8.0,1.0,6.0,18.0,78.0,19.0,25.0,6.0,1.0,0.0,1.0,4.0,6.0,16.0,6.0,7.0,13.0,89.0,13.0,17.0,13.0,1.0,0.0,0.0,0,2,2,0,2018
1540,WOLVES,MAN CITY,1-1,0-0,5.6,6.3,6.6,29,71,6.0,2.0,11.0,3.0,5.0,10.0,68.0,15.0,35.0,13.0,1.0,0.0,0.0,6.0,6.0,18.0,6.0,9.0,20.0,90.0,13.0,11.0,8.0,2.0,0.0,0.0,1,1,1,1,2018
1541,BOURNEMOUTH,EVERTON,2-2,0-0,7.5,6.1,5.7,50,50,10.0,5.0,17.0,2.0,6.0,28.0,79.0,16.0,13.0,12.0,0.0,0.0,1.0,5.0,3.0,11.0,3.0,2.0,24.0,78.0,19.0,30.0,10.0,3.0,0.0,1.0,2,2,2,2,2018
1542,ARSENAL,WEST HAM,3-1,1-1,7.3,7.4,5.2,61,39,2.0,10.0,17.0,5.0,7.0,13.0,85.0,14.0,26.0,16.0,1.0,0.0,0.0,5.0,5.0,13.0,3.0,2.0,22.0,75.0,15.0,24.0,13.0,3.0,0.0,0.0,3,1,1,3,2018
1543,HUDDERSFIELD,CARDIFF,0-0,0-0,2.5,5.7,6.7,58,42,2.0,1.0,5.0,2.0,7.0,23.0,76.0,27.0,24.0,8.0,0.0,0.0,1.0,6.0,4.0,14.0,4.0,7.0,34.0,67.0,35.0,30.0,10.0,1.0,0.0,0.0,0,0,0,0,2018
1544,SOUTHAMPTON,LEICESTER CITY,1-2,0-0,6.4,5.6,6.7,52,48,4.0,5.0,11.0,2.0,10.0,19.0,83.0,21.0,13.0,13.0,2.0,1.0,0.0,3.0,5.0,8.0,0.0,3.0,14.0,83.0,20.0,37.0,11.0,1.0,0.0,0.0,1,2,2,1,2018
1545,LIVERPOOL,BRIGHTON,1-0,1-0,4.5,7.5,6.1,70,30,7.0,8.0,22.0,7.0,8.0,21.0,87.0,18.0,12.0,8.0,1.0,0.0,0.0,2.0,2.0,6.0,2.0,5.0,17.0,73.0,19.0,33.0,14.0,1.0,0.0,0.0,1,0,0,1,2018
1546,WATFORD,CRYSTAL PALACE,2-1,0-0,5.4,6.9,5.6,44,56,4.0,5.0,13.0,4.0,6.0,19.0,69.0,24.0,16.0,14.0,4.0,0.0,0.0,5.0,3.0,9.0,1.0,3.0,33.0,75.0,24.0,28.0,11.0,2.0,0.0,0.0,2,1,1,2,2018
1547,FULHAM,BURNLEY,4-2,3-2,9.1,7.8,4.9,64,36,10.0,12.0,25.0,3.0,6.0,18.0,85.0,14.0,25.0,11.0,2.0,0.0,0.0,5.0,2.0,12.0,5.0,4.0,21.0,74.0,17.0,20.0,8.0,1.0,0.0,0.0,4,2,2,4,2018
1548,NEWCASTLE,CHELSEA,1-2,0-0,6.0,5.5,7.2,19,81,2.0,2.0,6.0,2.0,4.0,17.0,66.0,12.0,36.0,16.0,3.0,0.0,0.0,7.0,3.0,15.0,5.0,5.0,20.0,92.0,13.0,20.0,8.0,1.0,0.0,0.0,1,2,2,1,2018
1549,MAN UTD,TOTTENHAM,0-3,0-0,5.6,5.0,7.7,57,43,12.0,5.0,23.0,6.0,5.0,29.0,77.0,24.0,14.0,11.0,2.0,0.0,0.0,2.0,5.0,9.0,2.0,2.0,25.0,68.0,13.0,26.0,16.0,3.0,0.0,0.0,0,3,3,0,2018
1550,LEICESTER CITY,LIVERPOOL,1-2,0-2,5.5,6.0,6.7,51,49,3.0,5.0,12.0,4.0,4.0,25.0,81.0,17.0,27.0,9.0,3.0,0.0,0.0,4.0,4.0,10.0,2.0,4.0,31.0,79.0,17.0,23.0,12.0,2.0,0.0,0.0,1,2,2,1,2018
1551,WEST HAM,WOLVES,0-1,0-0,4.2,5.7,7.2,48,52,5.0,3.0,13.0,5.0,4.0,24.0,80.0,15.0,19.0,10.0,2.0,0.0,0.0,7.0,6.0,15.0,2.0,4.0,19.0,84.0,24.0,19.0,11.0,1.0,0.0,0.0,0,1,1,0,2018
1552,CRYSTAL PALACE,SOUTHAMPTON,0-2,0-0,6.4,5.5,6.5,51,49,7.0,6.0,20.0,7.0,7.0,18.0,78.0,33.0,26.0,11.0,1.0,0.0,0.0,6.0,6.0,19.0,7.0,4.0,23.0,77.0,20.0,34.0,12.0,1.0,0.0,0.0,0,2,2,0,2018
1553,CHELSEA,BOURNEMOUTH,2-0,0-0,5.0,7.4,5.6,73,27,6.0,6.0,24.0,12.0,7.0,19.0,88.0,19.0,23.0,10.0,2.0,0.0,0.0,6.0,1.0,8.0,1.0,6.0,20.0,69.0,13.0,35.0,7.0,2.0,0.0,0.0,2,0,0,2,2018
1554,BRIGHTON,FULHAM,2-2,0-1,7.5,5.7,5.9,41,59,7.0,5.0,15.0,3.0,7.0,23.0,77.0,15.0,8.0,12.0,3.0,0.0,0.0,3.0,5.0,10.0,2.0,1.0,21.0,85.0,15.0,26.0,14.0,3.0,0.0,0.0,2,2,2,2,2018
1555,EVERTON,HUDDERSFIELD,1-1,1-1,4.1,5.9,7.0,58,42,8.0,1.0,11.0,2.0,4.0,25.0,83.0,27.0,32.0,13.0,3.0,0.0,0.0,1.0,6.0,9.0,2.0,3.0,30.0,75.0,31.0,18.0,14.0,3.0,0.0,0.0,1,1,1,1,2018
1556,MAN CITY,NEWCASTLE,2-1,1-1,5.3,7.2,5.5,78,22,9.0,8.0,24.0,7.0,4.0,31.0,90.0,12.0,9.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,8.0,63.0,15.0,39.0,13.0,0.0,0.0,0.0,2,1,1,2,2018
1557,CARDIFF,ARSENAL,2-3,1-1,8.9,5.0,7.4,28,72,10.0,3.0,14.0,1.0,3.0,7.0,66.0,24.0,32.0,12.0,3.0,0.0,0.0,4.0,11.0,17.0,2.0,9.0,23.0,84.0,22.0,21.0,14.0,4.0,0.0,0.0,2,3,3,2,2018
1558,WATFORD,TOTTENHAM,2-1,0-0,5.2,6.5,6.0,34,66,3.0,3.0,7.0,1.0,3.0,10.0,65.0,26.0,49.0,9.0,2.0,0.0,0.0,7.0,2.0,11.0,2.0,10.0,35.0,79.0,15.0,19.0,8.0,1.0,0.0,0.0,2,1,1,2,2018
1559,BURNLEY,MAN UTD,0-2,0-2,5.3,4.8,6.7,47,53,6.0,2.0,9.0,1.0,2.0,15.0,80.0,21.0,28.0,7.0,2.0,0.0,0.0,6.0,9.0,21.0,6.0,5.0,18.0,85.0,19.0,32.0,13.0,3.0,0.0,1.0,0,2,2,0,2018
1560,TOTTENHAM,LIVERPOOL,1-2,0-1,7.3,5.0,7.4,60,40,5.0,3.0,11.0,3.0,5.0,22.0,81.0,15.0,17.0,17.0,0.0,0.0,0.0,5.0,10.0,17.0,2.0,4.0,22.0,75.0,10.0,21.0,16.0,0.0,0.0,0.0,1,2,2,1,2018
1561,MAN CITY,FULHAM,3-0,2-0,6.2,8.2,5.0,65,35,8.0,9.0,28.0,11.0,10.0,17.0,91.0,10.0,15.0,7.0,0.0,0.0,0.0,5.0,3.0,9.0,1.0,4.0,15.0,81.0,8.0,22.0,7.0,0.0,0.0,0.0,3,0,0,3,2018
1562,NEWCASTLE,ARSENAL,1-2,0-0,5.0,6.0,6.8,36,64,0.0,2.0,4.0,2.0,10.0,17.0,66.0,24.0,17.0,13.0,0.0,0.0,0.0,5.0,2.0,12.0,5.0,4.0,17.0,84.0,24.0,28.0,11.0,0.0,0.0,0.0,1,2,2,1,2018
1563,CHELSEA,CARDIFF,4-1,2-1,5.8,7.7,4.5,77,23,8.0,7.0,18.0,3.0,5.0,15.0,87.0,18.0,17.0,8.0,0.0,0.0,0.0,4.0,2.0,6.0,0.0,4.0,17.0,59.0,23.0,17.0,10.0,0.0,0.0,0.0,4,1,1,4,2018
1564,HUDDERSFIELD,CRYSTAL PALACE,0-1,0-1,3.3,5.8,6.6,58,42,9.0,2.0,15.0,4.0,5.0,27.0,83.0,24.0,9.0,11.0,1.0,0.0,0.0,2.0,2.0,7.0,3.0,3.0,16.0,79.0,18.0,28.0,17.0,2.0,0.0,0.0,0,1,1,0,2018
1565,BOURNEMOUTH,LEICESTER CITY,4-2,3-0,9.2,6.3,5.3,47,53,2.0,5.0,10.0,3.0,4.0,30.0,71.0,15.0,25.0,13.0,3.0,0.0,0.0,4.0,8.0,14.0,2.0,6.0,23.0,76.0,22.0,26.0,15.0,3.0,1.0,0.0,4,2,2,4,2018
1566,WATFORD,MAN UTD,1-2,0-2,6.1,5.6,6.5,43,57,3.0,5.0,14.0,6.0,6.0,16.0,75.0,18.0,28.0,9.0,2.0,0.0,0.0,1.0,6.0,9.0,2.0,8.0,16.0,81.0,22.0,31.0,11.0,2.0,1.0,0.0,1,2,2,1,2018
1567,WOLVES,BURNLEY,1-0,0-0,4.1,6.8,5.3,59,41,13.0,7.0,30.0,10.0,8.0,27.0,83.0,23.0,18.0,10.0,2.0,0.0,0.0,5.0,2.0,7.0,0.0,2.0,11.0,75.0,37.0,22.0,9.0,4.0,0.0,0.0,1,0,0,1,2018
1568,EVERTON,WEST HAM,1-3,1-2,5.9,5.2,7.2,56,44,6.0,4.0,16.0,6.0,4.0,30.0,77.0,15.0,9.0,15.0,2.0,0.0,0.0,2.0,4.0,9.0,3.0,2.0,21.0,74.0,17.0,28.0,12.0,5.0,0.0,0.0,1,3,3,1,2018
1569,SOUTHAMPTON,BRIGHTON,2-2,1-0,7.5,6.1,6.0,51,49,6.0,5.0,14.0,3.0,1.0,20.0,79.0,17.0,13.0,10.0,2.0,0.0,0.0,5.0,4.0,12.0,3.0,4.0,24.0,76.0,25.0,21.0,13.0,3.0,0.0,0.0,2,2,2,2,2018
1570,FULHAM,WATFORD,1-1,0-1,4.8,5.9,6.6,61,39,6.0,3.0,15.0,6.0,8.0,18.0,76.0,28.0,35.0,11.0,2.0,0.0,0.0,4.0,6.0,11.0,1.0,8.0,16.0,65.0,17.0,25.0,9.0,1.0,0.0,0.0,1,1,1,1,2018
1571,CRYSTAL PALACE,NEWCASTLE,0-0,0-0,2.9,6.6,6.6,62,38,7.0,4.0,16.0,5.0,9.0,36.0,79.0,17.0,15.0,8.0,1.0,0.0,0.0,3.0,3.0,6.0,0.0,5.0,31.0,69.0,15.0,33.0,11.0,1.0,0.0,0.0,0,0,0,0,2018
1572,LIVERPOOL,SOUTHAMPTON,3-0,3-0,4.9,8.0,5.1,61,39,5.0,4.0,12.0,3.0,5.0,19.0,86.0,9.0,12.0,7.0,0.0,0.0,0.0,1.0,1.0,7.0,5.0,4.0,13.0,81.0,17.0,35.0,10.0,2.0,0.0,0.0,3,0,0,3,2018
1573,MAN UTD,WOLVES,1-1,1-0,5.5,6.0,7.1,64,36,3.0,6.0,15.0,6.0,5.0,27.0,85.0,17.0,13.0,5.0,1.0,0.0,0.0,3.0,8.0,11.0,0.0,4.0,20.0,74.0,24.0,28.0,17.0,1.0,0.0,0.0,1,1,1,1,2018
1574,LEICESTER CITY,HUDDERSFIELD,3-1,1-1,5.7,7.5,5.0,62,38,7.0,8.0,18.0,3.0,3.0,15.0,86.0,25.0,27.0,10.0,2.0,0.0,0.0,5.0,2.0,9.0,2.0,1.0,27.0,73.0,20.0,13.0,16.0,1.0,0.0,0.0,3,1,1,3,2018
1575,BURNLEY,BOURNEMOUTH,4-0,2-0,6.6,7.6,5.3,38,62,3.0,5.0,12.0,4.0,3.0,17.0,68.0,25.0,31.0,17.0,2.0,0.0,0.0,5.0,5.0,19.0,9.0,8.0,16.0,82.0,21.0,29.0,6.0,0.0,0.0,0.0,4,0,0,4,2018
1576,CARDIFF,MAN CITY,0-5,0-3,6.4,4.0,9.5,21,79,0.0,2.0,2.0,0.0,1.0,15.0,67.0,10.0,24.0,6.0,1.0,0.0,0.0,4.0,10.0,21.0,7.0,9.0,15.0,91.0,9.0,10.0,4.0,1.0,0.0,0.0,0,5,5,0,2018
1577,BRIGHTON,TOTTENHAM,1-2,0-1,6.2,5.4,7.1,29,71,3.0,4.0,8.0,1.0,5.0,24.0,74.0,13.0,14.0,15.0,2.0,0.0,0.0,5.0,7.0,16.0,4.0,7.0,20.0,89.0,9.0,15.0,9.0,1.0,0.0,0.0,1,2,2,1,2018
1578,WEST HAM,CHELSEA,0-0,0-0,2.9,6.2,6.9,28,72,4.0,1.0,6.0,1.0,1.0,18.0,74.0,10.0,44.0,11.0,2.0,0.0,0.0,6.0,6.0,17.0,5.0,8.0,23.0,88.0,12.0,8.0,9.0,1.0,0.0,0.0,0,0,0,0,2018
1579,ARSENAL,EVERTON,2-0,0-0,5.0,6.4,6.4,62,38,1.0,5.0,9.0,3.0,5.0,29.0,83.0,21.0,27.0,17.0,2.0,0.0,0.0,2.0,6.0,10.0,2.0,9.0,26.0,76.0,15.0,28.0,12.0,1.0,0.0,0.0,2,0,0,2,2018
1580,WEST HAM,MAN UTD,3-1,2-0,6.1,7.1,5.4,49,51,4.0,3.0,8.0,1.0,4.0,9.0,82.0,11.0,26.0,12.0,0.0,0.0,0.0,1.0,4.0,9.0,4.0,9.0,26.0,86.0,19.0,16.0,12.0,1.0,0.0,0.0,3,1,1,3,2018
1581,WOLVES,SOUTHAMPTON,2-0,0-0,5.5,6.9,6.1,49,51,6.0,6.0,14.0,2.0,8.0,23.0,83.0,18.0,24.0,11.0,3.0,0.0,0.0,4.0,6.0,17.0,7.0,6.0,10.0,82.0,13.0,16.0,7.0,1.0,0.0,0.0,2,0,0,2,2018
1582,MAN CITY,BRIGHTON,2-0,1-0,4.7,8.1,4.7,80,20,13.0,8.0,28.0,7.0,10.0,18.0,93.0,14.0,7.0,4.0,0.0,0.0,0.0,1.0,1.0,4.0,2.0,3.0,15.0,65.0,8.0,34.0,10.0,3.0,0.0,0.0,2,0,0,2,2018
1583,NEWCASTLE,LEICESTER CITY,0-2,0-1,3.7,5.1,7.7,41,59,4.0,1.0,6.0,1.0,5.0,25.0,72.0,21.0,30.0,11.0,0.0,0.0,0.0,4.0,5.0,12.0,3.0,9.0,44.0,79.0,31.0,12.0,5.0,0.0,0.0,0.0,0,2,2,0,2018
1584,ARSENAL,WATFORD,2-0,0-0,4.6,6.7,5.6,63,37,6.0,2.0,9.0,1.0,6.0,18.0,82.0,26.0,35.0,11.0,2.0,0.0,0.0,7.0,5.0,14.0,2.0,6.0,16.0,69.0,22.0,22.0,17.0,2.0,0.0,0.0,2,0,0,2,2018
1585,EVERTON,FULHAM,3-0,0-0,5.9,7.7,5.2,51,49,6.0,6.0,19.0,7.0,12.0,26.0,81.0,16.0,14.0,13.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,1.0,28.0,80.0,20.0,33.0,13.0,3.0,0.0,0.0,3,0,0,3,2018
1586,HUDDERSFIELD,TOTTENHAM,0-2,0-2,4.4,5.3,6.9,53,47,3.0,5.0,9.0,1.0,3.0,30.0,73.0,22.0,10.0,17.0,2.0,0.0,0.0,4.0,6.0,10.0,1.0,0.0,21.0,73.0,31.0,40.0,16.0,2.0,0.0,0.0,0,2,2,0,2018
1587,CHELSEA,LIVERPOOL,1-1,1-0,4.9,6.5,6.8,47,53,4.0,4.0,10.0,2.0,4.0,15.0,83.0,11.0,23.0,7.0,0.0,0.0,0.0,6.0,6.0,13.0,1.0,4.0,24.0,84.0,13.0,16.0,9.0,2.0,0.0,0.0,1,1,1,1,2018
1588,CARDIFF,BURNLEY,1-2,0-0,5.4,5.6,5.7,54,46,9.0,5.0,20.0,6.0,10.0,33.0,62.0,67.0,24.0,11.0,1.0,0.0,0.0,1.0,2.0,3.0,0.0,2.0,27.0,55.0,39.0,66.0,15.0,3.0,0.0,0.0,1,2,2,1,2018
