,Home Team,Away Team,Score,Half Time Score,Match Excitement,Home Team Rating,Away Team Rating,Home Team Possession %,Away Team Possession %,Home Team Off Target Shots,Home Team On Target Shots,Home Team Total Shots,Home Team Blocked Shots,Home Team Corners,Home Team Throw Ins,Home Team Pass Success %,Home Team Aerials Won,Home Team Clearances,Home Team Fouls,Home Team Yellow Cards,Home Team Second Yellow Cards,Home Team Red Cards,Away Team Off Target Shots,Away Team On Target Shots,Away Team Total Shots,Away Team Blocked Shots,Away Team Corners,Away Team Throw Ins,Away Team Pass Success %,Away Team Aerials Won,Away Team Clearances,Away Team Fouls,Away Team Yellow Cards,Away Team Second Yellow Cards,Away Team Red Cards,Home Team Goals Scored,Away Team Goals Scored,Home Team Goals Conceeded,Away Team Goals Conceeded,year
1638,SEVILLA FC,ESPANYOL,2-1,0-1,7.9,6.7,5.3,51,49,9.0,10.0,23.0,4.0,6.0,18.0,83.0,13.0,13.0,18.0,4.0,0.0,0.0,5.0,7.0,14.0,2.0,3.0,14.0,81.0,14.0,20.0,10.0,2.0,0.0,0.0,2,1,1,2,2018
1639,CELTA,REAL MADRID,2-4,0-1,9.8,4.8,7.1,52,48,5.0,4.0,16.0,7.0,5.0,14.0,86.0,9.0,7.0,19.0,3.0,1.0,0.0,9.0,5.0,14.0,0.0,1.0,17.0,85.0,15.0,19.0,13.0,2.0,0.0,0.0,2,4,4,2,2018
1640,LEGANÉS,ALAVÉS,1-0,1-0,3.2,6.7,5.8,49,51,4.0,6.0,13.0,3.0,5.0,36.0,73.0,23.0,24.0,10.0,2.0,0.0,0.0,4.0,2.0,7.0,1.0,3.0,25.0,71.0,19.0,22.0,13.0,4.0,0.0,0.0,1,0,0,1,2018
1641,EIBAR,REAL MADRID,3-0,1-0,5.5,7.6,5.1,39,61,6.0,8.0,14.0,0.0,5.0,25.0,71.0,17.0,9.0,17.0,2.0,0.0,0.0,4.0,3.0,9.0,2.0,4.0,19.0,82.0,21.0,14.0,8.0,1.0,0.0,0.0,3,0,0,3,2018
1642,VALENCIA,RAYO VALLECANO,3-0,1-0,6.2,7.9,5.0,50,50,3.0,10.0,13.0,0.0,6.0,16.0,83.0,7.0,18.0,15.0,2.0,0.0,0.0,5.0,3.0,13.0,5.0,5.0,22.0,81.0,9.0,11.0,14.0,3.0,1.0,0.0,3,0,0,3,2018
1643,HUESCA,LEVANTE,2-2,1-1,9.1,7.2,5.2,50,50,10.0,12.0,32.0,10.0,7.0,20.0,78.0,16.0,8.0,11.0,3.0,1.0,0.0,2.0,3.0,5.0,0.0,2.0,18.0,73.0,26.0,25.0,8.0,3.0,0.0,0.0,2,2,2,2,2018
1644,ATLETICO MADRID,BARCELONA,1-1,0-0,4.3,6.3,7.0,30,70,2.0,1.0,3.0,0.0,2.0,18.0,79.0,7.0,25.0,19.0,5.0,0.0,0.0,2.0,2.0,8.0,4.0,8.0,8.0,91.0,8.0,15.0,12.0,3.0,0.0,0.0,1,1,1,1,2018
1645,ATHLETIC,GETAFE,1-1,0-0,4.0,6.2,5.9,65,35,2.0,4.0,8.0,2.0,2.0,32.0,77.0,34.0,24.0,10.0,5.0,0.0,0.0,7.0,2.0,16.0,7.0,2.0,24.0,63.0,20.0,30.0,12.0,4.0,0.0,0.0,1,1,1,1,2018
1646,SEVILLA FC,VALLADOLID,1-0,1-0,4.4,6.7,5.9,49,51,4.0,9.0,17.0,4.0,8.0,15.0,78.0,22.0,13.0,15.0,3.0,0.0,0.0,2.0,5.0,13.0,6.0,6.0,16.0,79.0,15.0,22.0,15.0,3.0,0.0,0.0,1,0,0,1,2018
1647,ESPANYOL,GIRONA,1-3,0-2,7.9,4.8,8.0,60,40,3.0,10.0,18.0,5.0,8.0,17.0,85.0,9.0,12.0,16.0,3.0,0.0,0.0,2.0,11.0,16.0,3.0,3.0,7.0,80.0,11.0,27.0,14.0,4.0,0.0,0.0,1,3,3,1,2018
1648,VILLARREAL,REAL BETIS,2-1,0-0,6.8,6.9,6.1,36,64,3.0,8.0,13.0,2.0,5.0,11.0,83.0,9.0,12.0,15.0,2.0,0.0,0.0,4.0,6.0,13.0,3.0,4.0,17.0,92.0,7.0,10.0,13.0,1.0,0.0,0.0,2,1,1,2,2018
1649,REAL SOCIEDAD,CELTA,2-1,1-0,6.0,6.9,5.6,48,52,2.0,8.0,15.0,5.0,6.0,22.0,82.0,14.0,10.0,12.0,2.0,0.0,0.0,1.0,2.0,6.0,3.0,2.0,19.0,84.0,9.0,15.0,14.0,2.0,0.0,0.0,2,1,1,2,2018
1650,RAYO VALLECANO,EIBAR,1-0,0-0,3.0,6.5,5.4,36,64,2.0,2.0,5.0,1.0,1.0,18.0,57.0,34.0,51.0,15.0,5.0,0.0,0.0,7.0,5.0,13.0,1.0,4.0,35.0,73.0,28.0,9.0,12.0,3.0,0.0,0.0,1,0,0,1,2018
1651,CELTA,HUESCA,2-0,1-0,3.8,6.9,5.6,59,41,4.0,5.0,12.0,3.0,4.0,15.0,80.0,28.0,24.0,14.0,2.0,0.0,0.0,2.0,3.0,8.0,3.0,4.0,29.0,68.0,10.0,13.0,14.0,3.0,0.0,0.0,2,0,0,2,2018
1652,VALLADOLID,LEGANÉS,2-4,0-2,8.9,5.5,6.9,67,33,9.0,6.0,21.0,6.0,6.0,20.0,88.0,11.0,10.0,5.0,0.0,0.0,0.0,5.0,5.0,14.0,4.0,5.0,16.0,75.0,27.0,27.0,13.0,3.0,0.0,0.0,2,4,4,2,2018
1653,GETAFE,ESPANYOL,3-0,0-0,4.9,7.1,5.2,41,59,2.0,5.0,14.0,7.0,7.0,27.0,70.0,20.0,14.0,17.0,3.0,0.0,0.0,3.0,2.0,8.0,3.0,4.0,27.0,77.0,21.0,14.0,16.0,2.0,0.0,0.0,3,0,0,3,2018
1654,REAL MADRID,VALENCIA,2-0,1-0,4.2,7.6,5.5,60,40,6.0,4.0,13.0,3.0,2.0,21.0,90.0,12.0,12.0,11.0,1.0,0.0,0.0,4.0,2.0,7.0,1.0,2.0,19.0,83.0,9.0,16.0,10.0,3.0,0.0,0.0,2,0,0,2,2018
1655,REAL BETIS,REAL SOCIEDAD,1-0,1-0,3.4,6.6,6.0,58,42,2.0,4.0,6.0,0.0,6.0,16.0,83.0,13.0,13.0,18.0,4.0,0.0,0.0,2.0,4.0,6.0,0.0,4.0,19.0,83.0,12.0,17.0,18.0,2.0,0.0,0.0,1,0,0,1,2018
1656,GIRONA,ATLETICO MADRID,1-1,1-0,5.3,6.3,5.9,44,56,6.0,3.0,13.0,4.0,2.0,16.0,81.0,19.0,25.0,8.0,0.0,0.0,0.0,8.0,3.0,17.0,6.0,9.0,21.0,84.0,13.0,23.0,16.0,5.0,0.0,0.0,1,1,1,1,2018
1657,BARCELONA,VILLARREAL,2-0,1-0,5.5,7.5,5.2,62,38,4.0,7.0,15.0,4.0,11.0,16.0,91.0,8.0,11.0,9.0,2.0,0.0,0.0,4.0,2.0,12.0,6.0,1.0,12.0,85.0,6.0,13.0,17.0,4.0,0.0,0.0,2,0,0,2,2018
1658,ALAVÉS,SEVILLA FC,1-1,1-0,4.2,6.1,6.1,45,55,5.0,3.0,10.0,2.0,2.0,23.0,72.0,18.0,24.0,21.0,3.0,0.0,0.0,10.0,3.0,14.0,1.0,5.0,19.0,75.0,25.0,22.0,14.0,3.0,0.0,0.0,1,1,1,1,2018
1659,LEVANTE,ATHLETIC,3-0,1-0,5.5,7.4,5.0,46,54,8.0,7.0,17.0,2.0,2.0,20.0,77.0,14.0,26.0,11.0,3.0,0.0,0.0,3.0,3.0,11.0,5.0,6.0,14.0,80.0,14.0,19.0,15.0,5.0,0.0,1.0,3,0,0,3,2018
1660,LEGANÉS,GETAFE,1-1,0-1,4.3,6.1,5.8,66,34,8.0,5.0,17.0,4.0,7.0,21.0,76.0,34.0,9.0,12.0,1.0,0.0,1.0,2.0,2.0,6.0,2.0,2.0,32.0,60.0,28.0,42.0,13.0,2.0,0.0,0.0,1,1,1,1,2018
1661,ATLETICO MADRID,ALAVÉS,3-0,1-0,6.1,7.1,5.1,48,52,5.0,5.0,12.0,2.0,5.0,23.0,71.0,27.0,30.0,20.0,5.0,0.0,0.0,8.0,3.0,13.0,2.0,5.0,17.0,72.0,17.0,21.0,15.0,4.0,0.0,0.0,3,0,0,3,2018
1662,VALENCIA,SEVILLA FC,1-1,0-0,5.5,6.5,6.4,54,46,3.0,6.0,16.0,7.0,6.0,25.0,83.0,15.0,19.0,13.0,0.0,0.0,0.0,3.0,3.0,11.0,5.0,4.0,16.0,77.0,16.0,35.0,17.0,4.0,0.0,0.0,1,1,1,1,2018
1663,VILLARREAL,CELTA,2-3,0-1,8.9,5.3,7.0,53,47,6.0,3.0,13.0,4.0,6.0,25.0,80.0,16.0,10.0,12.0,3.0,0.0,0.0,6.0,7.0,14.0,1.0,1.0,13.0,81.0,19.0,25.0,10.0,3.0,0.0,0.0,2,3,3,2,2018
1664,ESPANYOL,BARCELONA,0-4,0-3,6.6,5.1,8.7,45,55,10.0,3.0,15.0,2.0,11.0,16.0,84.0,10.0,9.0,16.0,1.0,0.0,0.0,2.0,9.0,17.0,6.0,4.0,10.0,86.0,10.0,14.0,10.0,0.0,0.0,0.0,0,4,4,0,2018
1665,EIBAR,LEVANTE,4-4,1-2,9.7,6.9,6.0,60,40,17.0,7.0,32.0,8.0,12.0,18.0,79.0,21.0,10.0,11.0,2.0,0.0,0.0,5.0,4.0,14.0,5.0,3.0,13.0,72.0,12.0,38.0,7.0,2.0,0.0,0.0,4,4,4,4,2018
1666,HUESCA,REAL MADRID,0-1,0-1,3.3,6.3,6.1,46,54,5.0,4.0,11.0,2.0,11.0,17.0,76.0,7.0,12.0,12.0,2.0,0.0,0.0,0.0,4.0,5.0,1.0,6.0,34.0,82.0,12.0,32.0,10.0,2.0,0.0,0.0,0,1,1,0,2018
1667,REAL SOCIEDAD,VALLADOLID,1-2,0-1,6.2,5.7,6.5,68,32,12.0,5.0,23.0,6.0,11.0,21.0,88.0,26.0,15.0,9.0,2.0,0.0,0.0,2.0,6.0,10.0,2.0,6.0,14.0,66.0,16.0,27.0,16.0,2.0,0.0,0.0,1,2,2,1,2018
1668,REAL BETIS,RAYO VALLECANO,2-0,0-0,4.3,6.5,5.5,60,40,3.0,3.0,8.0,2.0,2.0,16.0,88.0,11.0,15.0,14.0,2.0,0.0,0.0,6.0,5.0,14.0,3.0,9.0,14.0,81.0,8.0,8.0,20.0,3.0,0.0,0.0,2,0,0,2,2018
1669,ATHLETIC,GIRONA,1-0,0-0,4.6,7.3,4.9,51,49,6.0,10.0,25.0,9.0,11.0,29.0,79.0,34.0,7.0,17.0,3.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,21.0,79.0,25.0,51.0,15.0,1.0,0.0,0.0,1,0,0,1,2018
1670,CELTA,LEGANÉS,0-0,0-0,2.4,6.2,6.1,80,20,6.0,2.0,15.0,7.0,10.0,29.0,91.0,17.0,7.0,11.0,3.0,0.0,0.0,3.0,2.0,5.0,0.0,0.0,11.0,60.0,18.0,42.0,11.0,3.0,0.0,0.0,0,0,0,0,2018
1671,GETAFE,REAL SOCIEDAD,1-0,1-0,3.1,5.7,6.0,29,71,7.0,2.0,9.0,0.0,2.0,15.0,55.0,17.0,23.0,24.0,3.0,0.0,0.0,4.0,4.0,9.0,1.0,3.0,21.0,82.0,31.0,8.0,14.0,4.0,0.0,0.0,1,0,0,1,2018
1672,VALLADOLID,ATLETICO MADRID,2-3,0-2,7.6,5.5,6.7,56,44,5.0,2.0,8.0,1.0,9.0,19.0,80.0,8.0,13.0,16.0,4.0,0.0,0.0,5.0,5.0,14.0,4.0,3.0,17.0,79.0,24.0,25.0,13.0,1.0,0.0,0.0,2,3,3,2,2018
1673,REAL MADRID,RAYO VALLECANO,1-0,1-0,3.5,6.3,5.9,69,31,3.0,4.0,9.0,2.0,4.0,23.0,91.0,7.0,7.0,15.0,0.0,0.0,0.0,6.0,3.0,11.0,2.0,4.0,16.0,79.0,14.0,24.0,18.0,3.0,0.0,0.0,1,0,0,1,2018
1674,EIBAR,VALENCIA,1-1,0-1,4.7,6.3,6.0,56,44,8.0,6.0,18.0,4.0,4.0,23.0,74.0,29.0,20.0,11.0,0.0,0.0,0.0,5.0,4.0,11.0,2.0,2.0,22.0,69.0,31.0,29.0,15.0,1.0,0.0,0.0,1,1,1,1,2018
1675,SEVILLA FC,GIRONA,2-0,0-0,3.9,6.6,5.5,50,50,12.0,5.0,17.0,1.0,5.0,18.0,78.0,17.0,28.0,18.0,2.0,0.0,0.0,3.0,2.0,7.0,2.0,3.0,28.0,80.0,25.0,25.0,12.0,1.0,0.0,0.0,2,0,0,2,2018
1676,ESPANYOL,REAL BETIS,1-3,1-1,6.6,4.9,7.0,33,67,7.0,3.0,11.0,1.0,0.0,15.0,78.0,12.0,21.0,23.0,3.0,0.0,0.0,5.0,5.0,12.0,2.0,4.0,15.0,87.0,8.0,7.0,10.0,4.0,0.0,0.0,1,3,3,1,2018
1677,HUESCA,VILLARREAL,2-2,1-0,9.8,6.7,4.5,55,45,7.0,12.0,29.0,10.0,12.0,20.0,78.0,20.0,16.0,12.0,4.0,0.0,0.0,2.0,6.0,10.0,2.0,2.0,18.0,71.0,23.0,47.0,11.0,4.0,1.0,0.0,2,2,2,2,2018
1678,LEVANTE,BARCELONA,0-5,0-2,7.7,4.6,8.5,43,57,7.0,6.0,20.0,7.0,15.0,14.0,83.0,3.0,7.0,12.0,2.0,0.0,1.0,6.0,9.0,16.0,1.0,3.0,12.0,88.0,13.0,22.0,9.0,3.0,0.0,0.0,0,5,5,0,2018
1679,ALAVÉS,ATHLETIC,0-0,0-0,2.0,5.7,6.6,46,54,7.0,2.0,11.0,2.0,5.0,25.0,67.0,25.0,35.0,16.0,2.0,0.0,0.0,3.0,3.0,6.0,0.0,3.0,25.0,68.0,37.0,18.0,13.0,2.0,0.0,0.0,0,0,0,0,2018
1680,GIRONA,GETAFE,1-1,0-0,4.1,6.7,5.8,66,34,4.0,4.0,12.0,4.0,4.0,47.0,80.0,22.0,14.0,9.0,1.0,0.0,0.0,2.0,2.0,5.0,1.0,1.0,19.0,61.0,21.0,24.0,13.0,2.0,0.0,0.0,1,1,1,1,2018
1681,REAL SOCIEDAD,ALAVÉS,0-1,0-1,3.5,5.8,6.6,68,32,9.0,4.0,18.0,5.0,10.0,24.0,84.0,31.0,17.0,14.0,2.0,0.0,0.0,4.0,3.0,9.0,2.0,1.0,18.0,66.0,23.0,37.0,11.0,4.0,0.0,0.0,0,1,1,0,2018
1682,REAL BETIS,EIBAR,1-1,1-0,4.2,6.0,6.4,57,43,2.0,2.0,4.0,0.0,4.0,16.0,86.0,17.0,38.0,11.0,2.0,0.0,0.0,8.0,4.0,15.0,3.0,11.0,17.0,78.0,17.0,11.0,13.0,4.0,0.0,0.0,1,1,1,1,2018
1683,ATLETICO MADRID,ESPANYOL,1-0,0-0,4.0,6.4,6.1,37,63,2.0,5.0,8.0,1.0,5.0,15.0,73.0,14.0,25.0,16.0,1.0,0.0,0.0,8.0,4.0,18.0,6.0,9.0,18.0,83.0,15.0,14.0,13.0,1.0,0.0,0.0,1,0,0,1,2018
1684,BARCELONA,CELTA,2-0,2-0,4.1,7.4,5.6,51,49,3.0,5.0,9.0,1.0,4.0,20.0,86.0,7.0,11.0,14.0,0.0,0.0,0.0,6.0,1.0,11.0,4.0,6.0,11.0,86.0,4.0,10.0,15.0,1.0,0.0,0.0,2,0,0,2,2018
1685,ATHLETIC,VALLADOLID,1-1,1-0,4.3,6.0,6.0,43,57,2.0,3.0,8.0,3.0,3.0,17.0,74.0,26.0,17.0,25.0,3.0,0.0,0.0,3.0,2.0,5.0,0.0,1.0,20.0,81.0,22.0,12.0,12.0,2.0,0.0,0.0,1,1,1,1,2018
1686,VALENCIA,HUESCA,2-1,1-0,7.2,6.4,5.6,48,52,6.0,8.0,19.0,5.0,12.0,22.0,76.0,20.0,27.0,14.0,7.0,0.0,0.0,4.0,4.0,11.0,3.0,5.0,17.0,81.0,19.0,37.0,15.0,4.0,0.0,0.0,2,1,1,2,2018
1687,LEGANÉS,SEVILLA FC,1-1,1-0,5.0,6.5,6.2,47,53,7.0,4.0,13.0,2.0,3.0,27.0,76.0,29.0,30.0,14.0,3.0,0.0,0.0,3.0,2.0,8.0,3.0,6.0,29.0,74.0,17.0,20.0,9.0,3.0,0.0,1.0,1,1,1,1,2018
1688,RAYO VALLECANO,LEVANTE,2-1,1-0,6.5,7.5,4.9,41,59,6.0,8.0,18.0,4.0,3.0,11.0,76.0,11.0,47.0,13.0,2.0,0.0,0.0,2.0,7.0,12.0,3.0,5.0,42.0,75.0,15.0,18.0,10.0,2.0,0.0,0.0,2,1,1,2,2018
1689,VILLARREAL,REAL MADRID,2-2,1-2,8.2,6.3,6.5,46,54,3.0,4.0,12.0,5.0,6.0,13.0,87.0,11.0,13.0,12.0,2.0,0.0,0.0,2.0,7.0,14.0,5.0,4.0,10.0,89.0,7.0,17.0,13.0,2.0,0.0,0.0,2,2,2,2,2018
1690,LEVANTE,GIRONA,2-2,0-1,8.1,5.9,6.3,56,44,5.0,8.0,19.0,6.0,8.0,19.0,78.0,11.0,15.0,18.0,3.0,0.0,1.0,6.0,2.0,9.0,1.0,2.0,13.0,72.0,23.0,30.0,16.0,1.0,0.0,0.0,2,2,2,2,2018
1691,ESPANYOL,LEGANÉS,1-0,1-0,3.8,6.4,5.5,52,48,8.0,1.0,12.0,3.0,3.0,23.0,81.0,23.0,31.0,10.0,2.0,0.0,0.0,5.0,2.0,10.0,3.0,6.0,15.0,80.0,25.0,16.0,17.0,4.0,1.0,0.0,1,0,0,1,2018
1692,VALLADOLID,RAYO VALLECANO,0-1,0-1,4.0,5.5,7.2,59,41,5.0,5.0,12.0,2.0,9.0,23.0,80.0,12.0,7.0,16.0,0.0,0.0,0.0,2.0,5.0,9.0,2.0,5.0,17.0,76.0,15.0,31.0,23.0,3.0,0.0,0.0,0,1,1,0,2018
1693,ALAVÉS,VALENCIA,2-1,2-1,5.6,6.4,5.6,45,55,6.0,5.0,14.0,3.0,2.0,23.0,70.0,31.0,30.0,10.0,3.0,0.0,0.0,8.0,2.0,14.0,4.0,6.0,19.0,77.0,24.0,34.0,13.0,3.0,0.0,0.0,2,1,1,2,2018
1694,HUESCA,REAL BETIS,2-1,0-0,5.3,7.5,5.2,33,67,4.0,6.0,11.0,1.0,4.0,17.0,73.0,10.0,20.0,21.0,3.0,0.0,0.0,1.0,1.0,7.0,5.0,6.0,17.0,86.0,12.0,22.0,7.0,2.0,0.0,0.0,2,1,1,2,2018
1695,EIBAR,VILLARREAL,0-0,0-0,3.0,6.6,6.2,55,45,10.0,6.0,24.0,8.0,13.0,20.0,72.0,41.0,8.0,12.0,0.0,0.0,0.0,3.0,4.0,7.0,0.0,1.0,24.0,65.0,37.0,38.0,15.0,2.0,0.0,0.0,0,0,0,0,2018
1696,SEVILLA FC,ATLETICO MADRID,1-1,1-1,5.4,5.8,6.7,55,45,6.0,5.0,15.0,4.0,4.0,25.0,82.0,19.0,27.0,15.0,5.0,0.0,0.0,3.0,7.0,12.0,2.0,5.0,15.0,77.0,20.0,22.0,11.0,7.0,0.0,0.0,1,1,1,1,2018
1697,REAL MADRID,REAL SOCIEDAD,0-2,0-1,6.3,5.7,7.1,59,41,8.0,8.0,28.0,12.0,10.0,27.0,88.0,15.0,9.0,13.0,4.0,1.0,0.0,5.0,4.0,12.0,3.0,4.0,19.0,82.0,12.0,41.0,13.0,1.0,0.0,0.0,0,2,2,0,2018
1698,GETAFE,BARCELONA,1-2,1-2,5.9,5.1,6.9,24,76,6.0,2.0,10.0,2.0,4.0,11.0,68.0,6.0,17.0,23.0,4.0,0.0,0.0,4.0,8.0,12.0,0.0,3.0,11.0,90.0,15.0,10.0,12.0,3.0,0.0,0.0,1,2,2,1,2018
1699,CELTA,ATHLETIC,1-2,1-1,5.7,5.7,6.6,66,34,9.0,3.0,17.0,5.0,3.0,12.0,86.0,21.0,20.0,16.0,2.0,0.0,0.0,3.0,4.0,8.0,1.0,2.0,23.0,71.0,24.0,18.0,21.0,5.0,0.0,0.0,1,2,2,1,2018
1700,RAYO VALLECANO,CELTA,4-2,2-2,8.6,7.7,4.9,39,61,1.0,8.0,11.0,2.0,7.0,24.0,71.0,14.0,28.0,12.0,4.0,0.0,0.0,4.0,4.0,13.0,5.0,5.0,24.0,81.0,14.0,21.0,8.0,1.0,0.0,0.0,4,2,2,4,2018
1701,LEGANÉS,HUESCA,1-0,0-0,3.6,6.1,5.3,50,50,5.0,7.0,14.0,2.0,4.0,25.0,74.0,24.0,11.0,11.0,3.0,0.0,0.0,4.0,3.0,9.0,2.0,4.0,28.0,74.0,26.0,27.0,9.0,3.0,0.0,0.0,1,0,0,1,2018
1702,VALENCIA,VALLADOLID,1-1,0-0,4.5,6.1,5.7,63,37,9.0,5.0,17.0,3.0,7.0,25.0,83.0,28.0,8.0,15.0,2.0,0.0,0.0,2.0,1.0,6.0,3.0,0.0,19.0,66.0,22.0,27.0,18.0,5.0,0.0,0.0,1,1,1,1,2018
1703,GIRONA,ALAVÉS,1-1,1-0,4.8,6.4,5.8,55,45,5.0,4.0,9.0,0.0,6.0,20.0,78.0,29.0,21.0,21.0,4.0,0.0,0.0,8.0,4.0,15.0,3.0,3.0,14.0,73.0,18.0,20.0,14.0,2.0,0.0,0.0,1,1,1,1,2018
1704,VILLARREAL,GETAFE,1-2,0-0,6.9,5.3,5.7,58,42,6.0,7.0,17.0,4.0,6.0,25.0,73.0,28.0,22.0,14.0,5.0,0.0,0.0,3.0,4.0,9.0,2.0,1.0,31.0,62.0,24.0,28.0,13.0,3.0,0.0,0.0,1,2,2,1,2018
1705,ATLETICO MADRID,LEVANTE,1-0,0-0,3.2,7.3,5.5,59,41,10.0,5.0,19.0,4.0,5.0,23.0,79.0,17.0,14.0,9.0,0.0,0.0,0.0,1.0,2.0,7.0,4.0,2.0,24.0,71.0,9.0,21.0,17.0,3.0,0.0,0.0,1,0,0,1,2018
1706,ATHLETIC,SEVILLA FC,2-0,1-0,4.4,6.5,5.8,43,57,4.0,3.0,10.0,3.0,7.0,21.0,77.0,23.0,21.0,14.0,4.0,0.0,0.0,3.0,4.0,10.0,3.0,6.0,18.0,80.0,9.0,18.0,14.0,3.0,0.0,0.0,2,0,0,2,2018
1707,BARCELONA,EIBAR,3-0,1-0,5.0,7.8,5.1,58,42,1.0,6.0,7.0,0.0,2.0,16.0,86.0,17.0,32.0,10.0,2.0,0.0,0.0,9.0,2.0,15.0,4.0,3.0,24.0,81.0,14.0,8.0,12.0,1.0,0.0,0.0,3,0,0,3,2018
1708,REAL BETIS,REAL MADRID,1-2,0-1,6.1,6.0,6.9,73,27,5.0,2.0,9.0,2.0,6.0,15.0,91.0,8.0,9.0,9.0,2.0,0.0,0.0,3.0,5.0,14.0,6.0,5.0,17.0,82.0,9.0,30.0,13.0,3.0,0.0,0.0,1,2,2,1,2018
1709,REAL SOCIEDAD,ESPANYOL,3-2,2-2,8.3,5.9,5.4,39,61,4.0,4.0,9.0,1.0,7.0,30.0,76.0,19.0,16.0,16.0,6.0,1.0,0.0,8.0,2.0,21.0,11.0,3.0,14.0,85.0,23.0,10.0,12.0,4.0,0.0,0.0,3,2,2,3,2018
1710,GETAFE,ALAVÉS,4-0,1-0,5.2,7.8,4.1,44,56,5.0,8.0,16.0,3.0,4.0,39.0,63.0,21.0,24.0,17.0,0.0,0.0,0.0,5.0,0.0,7.0,2.0,2.0,28.0,68.0,38.0,25.0,18.0,4.0,0.0,0.0,4,0,0,4,2018
1711,REAL MADRID,SEVILLA FC,2-0,0-0,5.2,7.6,5.6,69,31,9.0,6.0,23.0,8.0,7.0,31.0,85.0,17.0,11.0,9.0,2.0,0.0,0.0,1.0,1.0,4.0,2.0,4.0,21.0,70.0,14.0,35.0,14.0,3.0,0.0,0.0,2,0,0,2,2018
1712,HUESCA,ATLETICO MADRID,0-3,0-1,5.7,4.8,7.6,51,49,7.0,3.0,14.0,4.0,6.0,19.0,72.0,24.0,18.0,15.0,2.0,0.0,0.0,3.0,8.0,15.0,4.0,5.0,19.0,72.0,27.0,40.0,13.0,2.0,0.0,0.0,0,3,3,0,2018
1713,CELTA,VALENCIA,1-2,1-0,6.3,5.5,7.0,57,43,4.0,4.0,12.0,4.0,4.0,13.0,84.0,21.0,27.0,18.0,4.0,0.0,0.0,3.0,8.0,13.0,2.0,6.0,28.0,79.0,17.0,15.0,12.0,3.0,0.0,0.0,1,2,2,1,2018
1714,REAL BETIS,GIRONA,3-2,1-2,7.7,6.7,5.7,59,41,4.0,5.0,12.0,3.0,7.0,17.0,84.0,15.0,21.0,8.0,2.0,0.0,0.0,2.0,5.0,8.0,1.0,2.0,20.0,74.0,18.0,25.0,12.0,4.0,0.0,0.0,3,2,2,3,2018
1715,VILLARREAL,ATHLETIC,1-1,0-1,3.6,5.7,6.7,50,50,1.0,1.0,3.0,1.0,1.0,24.0,72.0,27.0,27.0,17.0,4.0,0.0,0.0,5.0,2.0,9.0,2.0,3.0,34.0,73.0,28.0,32.0,13.0,1.0,0.0,0.0,1,1,1,1,2018
1716,LEVANTE,VALLADOLID,2-0,1-0,4.6,6.6,5.7,49,51,6.0,4.0,13.0,3.0,3.0,21.0,78.0,14.0,21.0,12.0,6.0,0.0,0.0,7.0,3.0,12.0,2.0,2.0,20.0,74.0,18.0,18.0,18.0,5.0,0.0,0.0,2,0,0,2,2018
1717,RAYO VALLECANO,REAL SOCIEDAD,2-2,2-1,7.1,6.6,6.3,35,65,5.0,4.0,11.0,2.0,2.0,24.0,75.0,11.0,21.0,14.0,2.0,0.0,0.0,6.0,4.0,10.0,0.0,9.0,21.0,82.0,13.0,14.0,10.0,1.0,0.0,0.0,2,2,2,2,2018
1718,BARCELONA,LEGANÉS,3-1,1-0,6.0,7.1,5.2,72,28,7.0,7.0,15.0,1.0,5.0,25.0,88.0,12.0,6.0,12.0,3.0,0.0,0.0,1.0,2.0,5.0,2.0,1.0,10.0,67.0,12.0,21.0,18.0,3.0,0.0,0.0,3,1,1,3,2018
1719,EIBAR,ESPANYOL,3-0,1-0,5.1,7.2,4.7,55,45,5.0,9.0,16.0,2.0,6.0,39.0,76.0,21.0,10.0,16.0,2.0,0.0,0.0,4.0,0.0,6.0,2.0,2.0,21.0,68.0,31.0,27.0,10.0,5.0,0.0,0.0,3,0,0,3,2018
1720,SEVILLA FC,LEVANTE,5-0,0-0,7.4,8.4,4.1,54,46,11.0,9.0,23.0,3.0,5.0,18.0,82.0,10.0,21.0,15.0,2.0,0.0,0.0,4.0,0.0,6.0,2.0,8.0,11.0,77.0,17.0,17.0,13.0,1.0,0.0,0.0,5,0,0,5,2018
1721,ATLETICO MADRID,GETAFE,2-0,2-0,4.5,7.4,4.6,67,33,4.0,6.0,10.0,0.0,3.0,10.0,83.0,36.0,19.0,11.0,2.0,0.0,0.0,1.0,2.0,6.0,3.0,6.0,25.0,66.0,22.0,12.0,26.0,5.0,2.0,0.0,2,0,0,2,2018
1722,LEGANÉS,EIBAR,2-2,0-2,6.0,6.0,6.0,54,46,5.0,3.0,9.0,1.0,4.0,35.0,64.0,36.0,18.0,16.0,2.0,0.0,0.0,2.0,2.0,5.0,1.0,5.0,35.0,60.0,31.0,32.0,14.0,3.0,0.0,0.0,2,2,2,2,2018
1723,VALENCIA,VILLARREAL,3-0,1-0,6.9,7.6,5.0,45,55,5.0,9.0,18.0,4.0,7.0,19.0,81.0,22.0,19.0,13.0,1.0,0.0,0.0,2.0,5.0,14.0,7.0,4.0,26.0,82.0,12.0,12.0,8.0,3.0,0.0,0.0,3,0,0,3,2018
